accountID,town,country,age,job,married,education,defaulted?,current_balance,housing,has_loan,last_contact,cc_tr,last_contact_day,last_contact_month,last_contact_duration_s,campaign,days_since_last_contact,previous,poutcome,made_deposit
83779725,Birmingham,UK,35,services,married,secondary,no,0,yes,no,cellular,3,24,jul,810,1,-1,0,unknown,no
13535762,Maidstone,UK,29,blue-collar,married,secondary,no,1,yes,no,unknown,1,6,may,215,1,-1,0,unknown,no
85596418,Salford,UK,38,management,married,tertiary,no,980,no,no,unknown,2,3,jun,662,5,-1,0,unknown,no
65506761,St Helens,UK,39,housemaid,married,secondary,no,1444,no,no,telephone,5,25,jul,362,8,-1,0,unknown,yes
88193613,Slough,UK,31,technician,single,tertiary,no,13711,yes,no,cellular,4,20,nov,1532,3,-1,0,unknown,yes
85270894,Hartlepool,UK,23,technician,single,secondary,no,4545,no,no,cellular,2,3,jun,200,1,-1,0,unknown,no
46167627,Glasgow,UK,59,admin.,single,secondary,no,-423,yes,yes,cellular,3,20,apr,84,1,-1,0,unknown,no
72236405,Watford,UK,35,blue-collar,married,secondary,no,911,yes,no,cellular,4,20,nov,434,2,181,5,other,no
65493204,Basingstoke,UK,28,management,single,tertiary,no,1287,yes,no,cellular,2,26,feb,65,1,-1,0,unknown,yes
85926919,County Down,UK,50,admin.,married,secondary,no,2678,no,no,telephone,4,30,jul,1011,6,-1,0,unknown,yes
11769247,Sale,UK,27,blue-collar,single,secondary,no,87,no,no,telephone,4,10,jul,245,1,-1,0,unknown,no
89196299,Raleigh,UK,55,unemployed,single,primary,no,274,no,no,cellular,3,9,feb,7,5,-1,0,unknown,no
56603953,Huddersfield,UK,38,entrepreneur,married,tertiary,no,678,no,yes,cellular,1,18,nov,82,2,152,1,failure,no
85519808,Glasgow,UK,35,management,single,tertiary,no,68,no,no,unknown,1,6,jun,1085,1,-1,0,unknown,yes
15732091,London,UK,51,retired,single,tertiary,no,730,yes,no,unknown,5,18,nov,287,2,-1,0,unknown,no
29106387,Southend-on-Sea,UK,52,technician,married,tertiary,no,2557,no,no,cellular,4,28,jan,134,5,204,2,success,yes
25294484,Blackpool,UK,44,blue-collar,single,primary,no,0,yes,no,cellular,5,24,jul,184,1,-1,0,unknown,no
31590268,Watford,UK,78,retired,divorced,primary,no,527,no,no,cellular,1,16,sep,193,1,-1,0,unknown,yes
93188034,London,UK,38,entrepreneur,married,secondary,no,-272,no,yes,unknown,5,17,jun,143,2,-1,0,unknown,no
44479828,Glasgow,UK,61,self-employed,married,tertiary,no,10861,no,no,cellular,2,25,oct,225,1,91,5,success,yes
87951085,Luton,UK,49,management,divorced,tertiary,no,-2049,yes,no,unknown,3,30,may,169,3,-1,0,unknown,no
24954420,Telford,UK,51,entrepreneur,married,secondary,no,-799,no,yes,cellular,4,15,jul,1001,3,-1,0,unknown,yes
67732358,London,UK,25,self-employed,married,tertiary,no,1182,yes,no,unknown,1,26,may,141,2,-1,0,unknown,no
29136978,Manchester,USA,26,technician,single,secondary,no,1231,yes,no,cellular,3,3,jun,385,2,96,5,success,yes
90361526,Glasgow,UK,55,retired,divorced,secondary,no,1580,no,yes,unknown,1,19,jun,1007,1,-1,0,unknown,yes
14737231,Stockport,UK,39,blue-collar,divorced,primary,no,1317,yes,no,cellular,5,20,nov,543,1,170,4,other,yes
75374497,Reading,UK,34,management,married,tertiary,no,297,yes,no,cellular,3,26,aug,63,4,-1,0,unknown,no
77024776,Sheffield,UK,29,services,single,secondary,no,271,yes,no,unknown,5,20,may,1882,2,-1,0,unknown,yes
82835685,Glasgow,UK,58,retired,married,primary,no,0,no,no,cellular,3,4,aug,506,1,-1,0,unknown,no
34692486,Blackburn,UK,61,retired,married,secondary,no,2801,yes,yes,cellular,1,10,mar,239,1,-1,0,unknown,yes
57095572,Wolverhampton,UK,43,technician,married,secondary,no,3285,yes,no,unknown,4,13,may,1721,2,-1,0,unknown,yes
20932815,Kingston upon Hull,UK,41,blue-collar,divorced,secondary,no,5291,yes,no,unknown,4,14,may,1423,3,-1,0,unknown,yes
51754699,Bath,UK,58,retired,married,secondary,no,1230,no,no,cellular,3,20,may,420,1,87,1,failure,yes
44601539,Watford,UK,40,management,single,tertiary,no,3840,yes,no,cellular,2,24,sep,232,2,409,2,success,yes
51764039,Cambridge,UK,36,services,single,secondary,no,9713,yes,no,unknown,1,27,may,72,3,-1,0,unknown,no
86366069,Huddersfield,UK,34,blue-collar,married,primary,no,6718,no,no,cellular,4,13,jan,278,4,97,1,other,no
36673380,Glasgow,UK,39,technician,married,tertiary,no,108,no,no,cellular,3,28,may,589,3,28,2,other,no
63076730,Huddersfield,UK,66,retired,married,primary,no,2883,no,no,cellular,2,23,apr,158,1,-1,0,unknown,yes
43326888,Glasgow,UK,51,housemaid,divorced,secondary,no,9228,no,no,cellular,4,18,jul,655,4,-1,0,unknown,yes
36933895,Sunderland,UK,38,management,single,tertiary,no,1704,no,no,cellular,1,1,sep,222,1,-1,0,unknown,no
24357288,Peterborough,UK,35,self-employed,married,secondary,no,347,no,no,unknown,4,20,jun,231,1,-1,0,unknown,no
37524782,Blackpool,UK,35,management,single,tertiary,no,80,no,no,cellular,1,4,sep,434,2,94,1,other,yes
65278552,London,UK,45,admin.,married,unknown,no,5511,no,no,cellular,1,2,jul,272,1,-1,0,unknown,yes
20288069,Southend-on-Sea,UK,42,services,divorced,secondary,no,444,no,no,cellular,2,21,nov,171,1,-1,0,unknown,no
58211995,Cambridge,UK,36,admin.,single,tertiary,no,980,no,no,cellular,2,30,jul,156,3,179,4,failure,no
19952685,Chesterfield,UK,46,admin.,married,secondary,no,974,no,no,cellular,2,5,jun,174,2,80,1,success,yes
22032485,Manchester,UK,48,blue-collar,married,primary,no,51,no,yes,telephone,2,9,jul,76,1,-1,0,unknown,no
67726728,Hemel Hempstead,UK,33,services,married,secondary,no,7,yes,no,unknown,5,20,may,217,1,-1,0,unknown,no
58157052,Sutton Coldfield,UK,73,retired,married,primary,no,1388,no,no,telephone,5,11,jan,767,2,83,1,success,yes
74149302,Birmingham,UK,50,management,married,secondary,no,0,yes,no,unknown,1,14,may,94,4,-1,0,unknown,no
18718276,Glasgow,UK,31,services,single,secondary,no,900,yes,no,cellular,1,9,apr,221,2,140,6,failure,no
19759768,Middlesbrough,UK,31,admin.,single,secondary,no,437,yes,yes,unknown,3,4,jun,173,14,-1,0,unknown,no
60526828,Nuneaton,UK,30,services,single,secondary,no,-143,yes,no,cellular,1,15,may,85,1,-1,0,unknown,no
56242921,Wakefield,UK,51,admin.,divorced,secondary,no,520,no,yes,cellular,2,10,jul,157,1,-1,0,unknown,no
30828236,Poole,UK,59,technician,married,secondary,no,7766,yes,no,cellular,1,25,feb,1422,1,461,1,failure,yes
99458767,Worthing,UK,46,services,married,primary,no,4343,yes,no,unknown,4,20,sep,185,1,-1,0,unknown,yes
67800608,Glasgow,UK,35,technician,married,tertiary,no,1473,yes,no,unknown,5,12,may,84,3,-1,0,unknown,no
13284094,Nottingham,UK,26,management,single,tertiary,no,1438,no,no,cellular,3,27,apr,321,1,449,1,other,yes
67114272,Glasgow,UK,34,management,married,tertiary,no,1352,no,no,cellular,5,8,aug,265,2,-1,0,unknown,no
99938281,Derby,UK,31,blue-collar,married,secondary,no,604,yes,no,cellular,1,18,nov,394,2,-1,0,unknown,no
47009536,Northampton,UK,34,management,single,tertiary,no,612,no,no,cellular,3,30,apr,192,1,-1,0,unknown,no
72998275,Nuneaton,UK,54,retired,married,secondary,no,3538,no,no,cellular,2,27,may,820,1,-1,0,unknown,yes
55551571,Stoke-on-Trent,UK,31,management,single,tertiary,no,12857,yes,no,telephone,3,4,may,483,4,87,2,success,yes
42958443,Belfast,UK,53,unknown,married,primary,no,732,no,no,cellular,3,27,oct,759,2,-1,0,unknown,yes
71634169,St Albans,UK,68,retired,married,secondary,no,1146,no,no,cellular,5,16,nov,212,1,187,6,success,yes
76921004,Swansea,UK,53,technician,married,unknown,no,2242,no,no,cellular,1,10,jul,154,14,-1,0,unknown,no
65247697,London,UK,37,management,married,tertiary,no,0,no,no,cellular,3,16,jul,268,2,182,3,success,yes
80788948,Bristol,UK,31,technician,single,tertiary,no,703,yes,no,unknown,1,8,may,943,2,-1,0,unknown,yes
26271961,Sutton Coldfield,UK,41,unemployed,married,secondary,no,0,yes,yes,cellular,5,5,may,400,1,-1,0,unknown,yes
50930963,Warrington,UK,35,technician,single,tertiary,no,13460,yes,no,cellular,1,15,may,1068,3,-1,0,unknown,yes
25799370,Sunderland,UK,31,self-employed,married,primary,no,1074,yes,no,unknown,2,23,may,1438,2,-1,0,unknown,no
43016356,Stoke-on-Trent,UK,42,services,married,secondary,no,1376,yes,no,cellular,3,2,jun,271,2,92,4,success,yes
97856910,Lincoln,UK,34,management,married,tertiary,no,3301,yes,no,cellular,1,17,sep,164,5,92,6,success,yes
75872719,London,UK,35,housemaid,single,secondary,no,1015,yes,no,unknown,3,5,jun,406,2,-1,0,unknown,yes
49089356,Oldham,UK,47,management,married,tertiary,no,4693,no,yes,cellular,1,12,nov,89,1,97,3,success,yes
64345089,Slough,UK,42,management,married,tertiary,no,254,no,no,cellular,3,9,dec,288,7,183,4,success,yes
26925327,London,UK,29,management,single,tertiary,no,1566,yes,no,unknown,2,4,jun,233,1,-1,0,unknown,no
93506796,Blackburn,UK,44,management,single,tertiary,no,483,no,no,cellular,3,6,mar,207,2,199,6,success,yes
79769930,Liverpool,UK,53,blue-collar,married,secondary,no,6112,no,no,cellular,3,3,feb,211,1,-1,0,unknown,yes
48548866,Bedford,UK,57,management,married,tertiary,no,10583,no,no,cellular,4,22,jun,295,3,-1,0,unknown,yes
17428233,Lincoln,UK,31,management,married,tertiary,no,0,no,no,cellular,3,26,aug,76,2,-1,0,unknown,no
85952685,Plymouth,UK,51,blue-collar,married,secondary,no,33,no,yes,unknown,2,16,jun,721,3,-1,0,unknown,yes
82769970,Southport,UK,35,blue-collar,divorced,unknown,no,164,no,no,unknown,4,11,jun,967,2,-1,0,unknown,yes
17907179,Raleigh,UK,35,technician,married,secondary,no,15474,no,no,cellular,1,21,nov,89,1,92,2,other,no
35548789,Bristol,UK,53,admin.,single,secondary,no,291,no,no,unknown,2,23,jul,145,1,-1,0,unknown,no
23493859,Manchester,UK,33,management,married,tertiary,no,0,yes,no,cellular,5,9,mar,305,1,326,1,success,yes
71884103,Rotherham,UK,39,technician,married,tertiary,no,1293,no,no,cellular,4,3,jun,140,2,-1,0,unknown,yes
64653332,Stockport,UK,32,services,married,secondary,no,315,no,no,cellular,3,4,aug,149,1,-1,0,unknown,no
76647978,Salford,UK,38,management,married,tertiary,no,4174,no,no,cellular,2,23,oct,336,2,184,5,failure,yes
11126334,Darlington,UK,54,management,married,tertiary,no,1624,no,no,cellular,1,12,may,166,3,182,10,success,yes
29542770,Coventry,UK,56,management,married,tertiary,no,6798,yes,no,cellular,5,17,nov,250,1,-1,0,unknown,no
53128864,Bristol,UK,26,blue-collar,single,secondary,no,786,yes,yes,unknown,5,14,may,103,5,-1,0,unknown,no
31757266,Manchester,UK,31,technician,single,secondary,no,2088,no,no,cellular,3,9,feb,15,14,-1,0,unknown,no
41805536,London,UK,56,retired,married,tertiary,no,281,no,no,cellular,1,3,mar,96,2,-1,0,unknown,yes
69184066,Kingston upon Hull,UK,47,admin.,married,unknown,no,66,no,no,cellular,2,7,aug,358,1,-1,0,unknown,yes
87297057,Glasgow,UK,45,blue-collar,married,secondary,no,154,yes,no,unknown,1,7,may,1138,1,-1,0,unknown,yes
99486507,St Albans,UK,23,housemaid,single,primary,no,93,yes,no,cellular,2,18,may,70,3,-1,0,unknown,no
17068531,Cheltenham,UK,34,technician,married,tertiary,no,127,no,no,cellular,5,3,jun,117,1,-1,0,unknown,yes
76705651,Newport,UK,24,management,single,tertiary,no,736,yes,no,cellular,5,15,apr,442,2,246,2,other,yes
73632291,Bournemouth,UK,39,blue-collar,married,unknown,no,621,yes,no,cellular,4,20,apr,1333,5,-1,0,unknown,yes
62693052,Belfast,UK,38,services,married,secondary,no,8876,no,no,cellular,2,2,feb,280,1,75,1,failure,no
88948961,Manchester,UK,50,technician,divorced,secondary,no,396,no,no,unknown,1,20,jun,716,2,-1,0,unknown,yes
17230798,Middlesbrough,UK,65,unknown,married,unknown,no,4717,no,no,telephone,1,6,aug,256,1,-1,0,unknown,yes
11156369,Worcester,UK,31,blue-collar,married,secondary,no,435,yes,no,unknown,3,21,may,204,1,-1,0,unknown,no
67633379,Crawley,UK,57,management,married,tertiary,no,2681,no,no,cellular,5,11,mar,266,2,-1,0,unknown,yes
20065533,Salford,UK,37,blue-collar,married,primary,no,3154,yes,no,cellular,1,17,apr,404,1,305,3,failure,yes
22707260,Stoke-on-Trent,UK,57,admin.,married,secondary,no,808,no,no,cellular,1,14,jul,417,3,-1,0,unknown,no
99504585,Ipswich,UK,39,blue-collar,married,primary,no,398,yes,no,cellular,1,12,may,256,1,-1,0,unknown,no
73900713,London,UK,39,services,married,secondary,no,702,yes,no,cellular,3,8,apr,303,1,300,1,failure,no
22028774,Oldham,UK,57,blue-collar,married,primary,no,23,yes,no,telephone,5,31,jul,25,8,-1,0,unknown,no
59930761,Watford,UK,56,management,married,tertiary,no,705,no,no,cellular,2,19,nov,164,2,-1,0,unknown,no
68942325,Gloucester,UK,37,management,married,tertiary,no,5106,no,no,cellular,4,30,apr,244,1,-1,0,unknown,yes
60880151,Belfast,UK,60,retired,divorced,secondary,no,514,no,no,cellular,5,16,mar,263,1,124,9,other,yes
17504811,Leeds,UK,45,unemployed,single,secondary,no,382,yes,yes,cellular,1,18,may,182,1,-1,0,unknown,no
40973108,Brighton,UK,30,technician,single,secondary,no,3096,yes,no,cellular,1,11,aug,272,4,-1,0,unknown,no
95168073,St Albans,UK,58,housemaid,married,tertiary,no,497,no,no,unknown,4,11,jun,138,5,-1,0,unknown,no
73831522,Doncaster,UK,43,blue-collar,single,secondary,no,3,yes,no,unknown,2,9,may,929,3,-1,0,unknown,yes
43794218,Maidstone,UK,41,admin.,married,secondary,no,124,yes,no,cellular,2,12,may,191,3,-1,0,unknown,no
36603534,Edinburgh,UK,72,retired,divorced,primary,no,0,no,no,telephone,5,28,aug,359,1,-1,0,unknown,no
70435921,Chesterfield,UK,55,unemployed,married,secondary,no,1436,yes,no,cellular,3,4,feb,969,2,-1,0,unknown,no
21343100,St Helens,UK,57,blue-collar,married,primary,no,630,yes,no,unknown,2,29,may,52,1,-1,0,unknown,no
92624111,Glasgow,UK,48,blue-collar,married,primary,no,1080,yes,no,cellular,1,11,may,197,2,-1,0,unknown,no
14132190,Bournemouth,UK,37,technician,married,unknown,no,189,no,no,cellular,2,1,oct,238,1,107,2,success,yes
39984080,Southend-on-Sea,UK,33,admin.,single,secondary,no,-15,no,no,telephone,1,12,may,326,3,350,2,failure,no
55841606,Ipswich,UK,33,entrepreneur,married,secondary,no,135,yes,no,cellular,1,17,apr,114,1,345,2,failure,no
79294804,Leeds,UK,58,management,divorced,tertiary,no,1257,no,no,cellular,4,5,aug,1536,1,-1,0,unknown,yes
25059520,Birmingham,UK,29,blue-collar,married,secondary,no,-565,yes,no,unknown,2,18,jun,164,3,-1,0,unknown,no
30334684,Darlington,UK,33,services,single,unknown,no,2297,no,no,cellular,2,27,jul,527,1,-1,0,unknown,yes
99707209,Manchester,UK,29,management,single,tertiary,no,3846,no,no,cellular,5,3,jun,313,2,-1,0,unknown,yes
64082674,Birmingham,UK,42,management,married,tertiary,no,372,yes,no,cellular,1,4,aug,153,3,1,2,success,yes
59784270,Solihull,UK,32,technician,divorced,tertiary,no,53,no,no,cellular,1,22,aug,671,2,-1,0,unknown,yes
54565309,Solihull,UK,44,technician,married,primary,no,755,no,yes,cellular,2,31,jul,829,4,-1,0,unknown,yes
62958672,Norwich,UK,34,technician,single,tertiary,no,122,no,no,unknown,1,27,may,73,5,-1,0,unknown,no
36615059,Manchester,UK,42,management,married,primary,no,860,yes,no,unknown,1,15,may,90,3,-1,0,unknown,no
47977641,Darlington,UK,30,management,single,tertiary,no,398,no,no,cellular,5,30,apr,554,1,6,2,success,yes
51423964,Cambridge,UK,60,retired,divorced,tertiary,no,4,yes,no,cellular,3,2,dec,415,1,190,5,failure,yes
82453963,County Down,UK,26,technician,single,secondary,no,1105,yes,no,cellular,3,6,sep,415,1,297,3,other,yes
62648565,Leicester,UK,60,retired,married,secondary,no,523,no,no,cellular,2,13,aug,192,3,-1,0,unknown,yes
34870697,Lincoln,UK,49,services,married,secondary,no,66,yes,yes,cellular,3,21,nov,59,4,-1,0,unknown,no
66442621,Ipswich,UK,37,technician,single,secondary,no,265,yes,yes,cellular,3,3,feb,140,1,366,2,failure,yes
66236950,Barnsley,UK,28,blue-collar,single,primary,no,442,no,no,cellular,4,30,jan,157,2,-1,0,unknown,no
22704894,Poole,UK,24,admin.,single,secondary,no,166,no,no,cellular,5,10,sep,256,2,-1,0,unknown,yes
85118169,Plymouth,UK,34,admin.,married,secondary,no,1406,yes,no,cellular,5,20,aug,63,2,85,1,success,yes
48020199,Rochdale,UK,77,retired,married,secondary,no,4112,no,no,telephone,5,26,jan,1616,1,95,2,success,yes
50629959,Crawley,UK,34,technician,single,tertiary,no,9851,yes,no,cellular,2,20,nov,128,5,-1,0,unknown,no
26899708,High Wycombe,UK,36,admin.,married,secondary,no,165,yes,no,unknown,1,23,may,456,4,-1,0,unknown,no
99685567,Wolverhampton,UK,78,retired,married,primary,no,8556,no,no,telephone,5,21,apr,137,2,-1,0,unknown,yes
89965064,Weston-super-Mare,UK,39,technician,single,secondary,no,300,no,no,cellular,3,10,sep,315,6,394,1,failure,no
40512741,Birkenhead,UK,56,management,married,tertiary,no,12356,yes,no,cellular,3,26,may,410,1,551,5,other,yes
43350046,Stockport,UK,53,blue-collar,married,secondary,no,2,yes,no,unknown,5,16,may,851,2,-1,0,unknown,no
57237581,St Albans,UK,44,unemployed,divorced,secondary,no,522,no,no,cellular,3,7,apr,411,1,-1,0,unknown,no
78424089,Doncaster,UK,38,blue-collar,married,secondary,no,2008,yes,no,cellular,1,18,nov,354,1,-1,0,unknown,no
22677773,Rochdale,UK,53,admin.,married,secondary,no,109,no,no,telephone,4,2,jun,270,1,-1,0,unknown,yes
57631096,Hartlepool,UK,35,technician,single,secondary,no,-54,yes,no,unknown,5,30,may,70,2,-1,0,unknown,no
85834823,Peterborough,UK,45,services,married,unknown,no,318,no,no,cellular,4,16,jul,63,2,-1,0,unknown,no
47411059,Solihull,UK,46,admin.,married,secondary,no,517,yes,no,cellular,5,5,may,29,3,-1,0,unknown,no
43260679,London,UK,52,technician,married,secondary,no,0,yes,no,cellular,1,7,sep,211,1,294,1,failure,yes
54314471,Chester,UK,26,blue-collar,single,secondary,no,535,no,no,cellular,3,14,aug,125,1,-1,0,unknown,yes
73210344,Cardiff,UK,43,management,divorced,tertiary,no,9,yes,no,cellular,2,26,aug,89,5,401,1,failure,no
33799179,Bournemouth,UK,32,technician,married,secondary,no,963,no,no,cellular,1,28,aug,15,13,-1,0,unknown,no
37475235,Manchester,UK,28,services,single,secondary,no,159,yes,no,telephone,3,12,may,345,2,-1,0,unknown,no
13393309,Sheffield,UK,46,technician,single,secondary,no,834,yes,no,cellular,1,11,jul,196,2,-1,0,unknown,no
21180279,London,UK,77,retired,married,tertiary,no,699,no,no,cellular,3,13,aug,425,2,-1,0,unknown,yes
46257978,Manchester,UK,57,retired,married,secondary,no,1044,no,no,telephone,1,12,jul,567,1,182,3,success,yes
49294104,Chelmsford,UK,35,entrepreneur,married,secondary,no,1309,yes,no,cellular,2,18,nov,73,3,-1,0,unknown,no
29449763,Doncaster,UK,51,unemployed,divorced,secondary,no,-56,yes,no,cellular,1,19,nov,544,3,-1,0,unknown,no
54624963,Kingston upon Hull,UK,34,technician,single,secondary,no,174,no,no,telephone,5,11,may,259,4,-1,0,unknown,no
34290292,Colchester,UK,31,admin.,married,secondary,no,3540,yes,no,cellular,3,21,nov,441,1,-1,0,unknown,no
84104237,Birmingham,UK,42,admin.,divorced,secondary,no,153,yes,no,unknown,3,16,may,844,1,-1,0,unknown,yes
11377319,Gillingham,UK,60,blue-collar,married,unknown,no,104,yes,no,unknown,1,5,may,22,1,-1,0,unknown,no
96191962,Glasgow,UK,43,technician,married,secondary,no,7876,yes,no,cellular,5,11,aug,209,2,-1,0,unknown,no
20673409,Gillingham,UK,46,blue-collar,married,primary,no,333,yes,no,cellular,3,31,jul,284,4,-1,0,unknown,no
15756640,Oxford,UK,23,technician,single,secondary,no,598,no,no,cellular,2,11,nov,406,1,195,1,failure,yes
77983177,Bradford,UK,57,retired,married,primary,no,1623,yes,yes,cellular,4,18,jul,246,1,-1,0,unknown,no
36145778,Aberdeen,UK,25,blue-collar,single,primary,no,-289,yes,no,telephone,5,13,may,56,2,-1,0,unknown,no
48077297,Grimsby,UK,42,blue-collar,married,primary,no,1556,no,yes,cellular,4,8,jul,113,1,-1,0,unknown,no
42440030,Doncaster,UK,43,management,married,tertiary,no,0,no,no,cellular,3,14,jul,1153,3,-1,0,unknown,yes
46009089,Weston-super-Mare,UK,45,management,married,tertiary,no,226,yes,no,cellular,3,13,aug,177,6,179,10,success,yes
13318893,Cardiff,UK,30,technician,single,tertiary,no,0,no,no,cellular,4,28,aug,262,6,-1,0,unknown,no
99774526,Blackburn,UK,29,services,single,secondary,no,9,no,yes,cellular,1,8,jul,202,2,-1,0,unknown,no
42071111,London,UK,35,services,single,secondary,no,719,yes,no,cellular,2,18,may,1359,3,368,3,failure,yes
62488375,Maidstone,UK,36,admin.,single,tertiary,no,994,no,no,cellular,2,6,may,211,1,90,6,success,yes
72955058,Glasgow,UK,34,technician,single,secondary,no,920,yes,no,cellular,3,29,oct,250,1,342,5,failure,no
54079704,Southampton,UK,35,technician,single,secondary,no,1227,no,no,cellular,1,30,jul,1005,5,134,10,success,yes
87705763,Doncaster,UK,59,entrepreneur,married,primary,no,222,no,no,cellular,5,18,nov,97,1,-1,0,unknown,no
32266712,Stevenage,UK,41,admin.,single,secondary,no,224,yes,no,cellular,1,12,may,22,8,-1,0,unknown,no
77436083,Worthing,UK,31,management,married,tertiary,no,4148,yes,no,cellular,3,21,nov,316,3,99,9,other,yes
27163445,Portsmouth,UK,35,admin.,single,secondary,no,-32,no,yes,cellular,3,6,aug,366,2,178,9,success,yes
48559385,Weston-super-Mare,UK,50,admin.,divorced,secondary,no,-194,yes,no,cellular,2,13,apr,238,2,-1,0,unknown,no
96472868,Birmingham,UK,32,technician,married,tertiary,no,15,no,no,cellular,5,14,may,226,1,346,1,failure,no
68030616,London,UK,28,blue-collar,single,secondary,no,643,no,no,cellular,3,3,jul,308,2,-1,0,unknown,yes
