Age,Gender,Yrs DL,Points,NCD,Engine cc,Ins Group,Stored,Car Age,Premium
40,F,22,0,1,1400,4,Garage,1,201.7444377
52,M,19,0,3,1400,3,Road,7,247.634763
79,F,13,8,1,1200,4,Road,1,248.8761533
59,F,15,0,0,1200,2,Garage,3,183.3770477
78,F,25,4,0,1400,2,Garage,7,207.0011105
66,M,43,0,2,1400,4,Garage,16,237.1119013
24,M,5,0,1,1200,6,Garage,2,195.2404444
78,M,50,0,2,1200,2,Garage,3,219.2422012
25,F,1,0,3,1600,3,Drive,13,207.687965
46,F,20,8,1,1600,2,Drive,14,238.592413
28,M,2,0,3,1400,6,Garage,2,209.9140774
35,M,9,0,3,1200,3,Drive,2,221.7191291
48,M,14,4,4,1200,2,Garage,3,238.5077466
36,F,15,0,2,1600,6,Garage,2,214.7114739
33,F,11,0,2,1600,5,Road,5,231.5031894
54,M,30,0,4,1200,5,Garage,12,251.6310078
44,F,17,0,1,1200,2,Road,2,211.2315704
53,F,4,0,4,1200,4,Drive,1,227.5869992
75,F,5,0,4,1200,6,Garage,1,229.5559186
35,F,3,8,1,1600,6,Garage,17,230.2772703
69,M,8,0,2,1200,3,Garage,5,210.6069324
71,M,7,0,2,1200,6,Garage,7,220.6092306
57,M,7,0,0,1600,5,Drive,2,201.859658
77,M,31,0,2,1400,5,Road,13,256.3026508
63,F,16,0,4,1400,2,Road,2,244.3888876
19,F,1,0,2,1600,7,Garage,3,190.789775
30,M,8,0,3,1400,3,Drive,1,219.5144128
61,F,41,0,3,1200,6,Garage,18,248.3360779
74,M,6,0,3,1200,2,Garage,2,211.0589431
19,M,2,0,1,1600,6,Garage,13,196.2796101
45,F,16,0,2,2000,5,Garage,5,218.0976942
71,M,49,0,0,1200,6,Garage,13,220.9765118
76,F,21,0,2,1600,5,Garage,3,221.7500129
46,M,24,0,2,1200,6,Road,5,245.3940722
38,F,20,0,4,1600,3,Road,5,250.6035059
23,M,2,0,0,1400,7,Garage,1,179.5957374
75,M,40,0,1,1200,2,Road,1,225.5432871
52,M,9,0,4,1400,3,Garage,2,227.6570478
34,M,5,0,3,1200,3,Garage,13,217.5849355
33,M,16,0,3,1200,5,Road,2,244.6623266
44,M,24,8,3,1200,4,Garage,2,253.8989234
21,M,2,0,3,1200,3,Garage,8,202.399905
43,M,15,0,1,1200,4,Road,1,222.4883115
50,M,28,0,0,1200,4,Garage,3,200.2881291
31,F,10,0,2,1200,6,Garage,2,208.8330888
57,F,29,0,4,1400,5,Garage,4,242.1630865
22,M,4,0,3,1200,2,Garage,13,206.9110411
27,F,4,0,2,1200,3,Drive,12,207.1555978
28,M,6,8,4,1400,4,Garage,1,249.1634409
49,M,28,0,2,1200,2,Garage,3,210.8845451
67,M,24,0,0,1200,5,Garage,1,202.7715279
53,F,5,0,4,1400,4,Garage,3,223.742901
57,M,16,0,0,1200,5,Garage,3,199.8346763
33,M,9,0,1,1400,6,Garage,1,202.4611209
54,F,12,0,3,1600,7,Garage,17,240.2253888
39,F,17,0,4,2000,3,Garage,15,238.6268761
28,F,5,0,3,1400,2,Garage,6,201.7962394
26,M,9,8,2,1400,2,Garage,19,236.9723356
40,M,18,0,4,1800,6,Road,4,263.2018457
37,F,2,0,3,1400,6,Garage,5,210.5437846
41,M,15,0,4,1400,4,Garage,19,247.2780405
19,M,1,0,2,1200,4,Road,4,206.6898208
69,F,47,0,2,1200,2,Garage,2,212.9663794
32,M,8,0,1,1200,6,Garage,1,200.50193
48,M,15,0,3,1200,5,Garage,1,226.343566
68,F,42,0,1,1600,3,Drive,8,221.594377
65,M,3,0,4,1200,3,Road,8,244.6825445
64,M,14,0,2,1800,5,Road,3,241.7204052
61,M,29,0,0,1600,2,Drive,12,209.5561145
68,M,23,0,0,1400,5,Road,14,233.7203251
19,F,1,0,3,1200,6,Road,6,219.6960223
79,F,61,0,1,1600,7,Drive,1,231.4768369
60,M,14,4,1,1200,5,Garage,1,220.9101048
63,M,40,0,1,1200,2,Garage,11,212.14846
62,F,40,0,4,1200,2,Garage,3,231.6204573
38,M,12,0,1,1200,2,Road,1,210.4722891
58,M,23,4,0,1200,6,Road,5,240.2413416
46,F,11,0,3,1200,6,Garage,7,226.7528038
50,M,2,0,4,1200,3,Road,1,233.7399095
24,M,4,0,1,1200,4,Garage,7,192.0490945
59,F,10,0,0,1600,6,Garage,6,198.6199011
21,F,4,0,4,1200,3,Garage,3,209.9450824
36,F,4,4,4,1200,3,Garage,18,239.5903878
20,F,3,0,2,1200,6,Garage,5,198.0952669
42,F,17,0,2,1400,2,Garage,4,203.2301637
38,F,16,0,1,1400,5,Garage,11,209.7617088
79,F,23,0,3,1200,3,Garage,2,223.7380846
43,F,2,4,1,1200,4,Garage,8,201.3024207
20,M,2,8,0,1200,5,Road,1,219.8872586
77,M,21,0,1,1200,5,Garage,2,213.6161792
28,F,8,0,1,1800,7,Road,8,225.1163468
71,M,23,0,1,1400,2,Garage,6,205.4484927
34,M,6,0,3,1400,2,Garage,16,216.8080599
71,F,37,0,3,1200,5,Garage,1,232.6983387
29,M,4,0,4,1200,5,Drive,2,230.5382779
73,M,17,0,0,1600,4,Road,2,219.9621016
71,F,17,0,1,1400,4,Road,6,228.2722082
45,F,22,0,0,1400,2,Road,4,205.8447395
20,F,2,0,4,1400,2,Garage,5,200.9741356
40,M,11,0,4,1400,5,Garage,12,241.9745076
67,M,24,0,3,1400,7,Garage,2,238.8285778
63,M,36,0,4,1400,6,Garage,13,258.3244932
27,M,6,0,4,1200,6,Garage,1,226.8412811
67,M,8,0,1,1400,6,Garage,4,209.5843371
78,M,46,0,3,1600,6,Garage,12,251.8617226
68,M,1,0,3,1200,2,Road,18,228.8484082
38,M,3,0,2,1200,3,Garage,1,194.7881356
54,F,3,0,1,1200,5,Garage,1,190.410327
64,F,24,0,3,1200,4,Drive,2,234.2298043
51,F,19,0,2,1200,4,Garage,9,218.1444259
19,M,2,0,3,1200,4,Garage,3,201.4349983
48,M,14,0,3,1200,2,Garage,1,213.5744133
37,F,17,8,2,1400,5,Garage,8,244.3000265
53,F,18,0,2,1400,4,Garage,1,212.3903718
24,F,3,0,2,1800,4,Garage,8,198.5749635
45,F,16,0,2,1200,6,Road,1,234.7745201
31,M,9,0,2,1400,4,Garage,3,208.1547566
26,F,3,0,0,1200,3,Garage,1,167.7522186
80,F,14,0,2,1200,4,Garage,10,220.1029807
58,F,33,0,4,1400,6,Garage,3,244.9668684
34,F,17,0,1,1600,6,Garage,1,204.4555117
32,F,2,0,1,1600,3,Road,1,197.6080231
50,F,25,4,4,1400,6,Garage,4,255.6917878
31,M,2,8,4,1400,6,Drive,1,254.5950056
36,F,5,0,0,1400,6,Garage,3,186.0549186
44,F,11,0,0,1200,3,Garage,6,186.3552273
61,F,31,8,0,1600,6,Road,1,250.604476
63,M,30,0,3,1200,5,Garage,1,234.0642132
62,F,5,0,3,1400,2,Garage,1,204.1556784
48,M,22,0,3,1200,2,Garage,7,221.9902943
76,F,41,0,2,1200,4,Road,16,253.0887522
32,M,9,0,1,2000,4,Road,4,220.992121
79,F,36,0,3,1400,5,Garage,7,238.9040441
29,M,6,0,3,1400,2,Garage,7,208.3355424
36,F,11,8,2,1200,5,Garage,1,234.2275367
64,M,18,0,1,1400,3,Garage,2,204.8633402
54,F,20,0,3,1200,6,Garage,17,240.818241
56,M,32,0,1,1400,4,Garage,18,225.0337631
34,F,10,8,3,1400,5,Garage,1,243.7785414
60,F,30,0,0,1400,6,Drive,15,222.0755994
69,F,47,0,4,1800,6,Garage,7,253.6418688
33,M,13,0,4,1400,6,Road,11,263.4029192
34,M,14,8,0,1200,2,Garage,7,212.2823561
31,M,8,0,1,1200,5,Road,12,226.6169863
74,F,1,0,3,1600,3,Drive,1,206.7694791
26,M,3,0,1,1800,3,Garage,1,183.7795442
42,F,4,0,4,1200,2,Garage,1,208.4840584
66,F,4,0,1,1600,3,Road,2,209.7445512
26,F,6,0,4,1400,3,Garage,11,222.0681495
49,F,10,0,0,1200,2,Garage,5,180.2475897
24,M,4,0,0,1600,4,Garage,19,193.0875049
62,M,42,0,4,1600,3,Road,5,264.4553904
23,F,6,0,1,1600,6,Drive,10,208.1969503
63,M,34,8,2,1400,4,Garage,12,258.3276911
72,F,3,0,0,1400,3,Garage,3,178.2715287
52,F,35,0,1,1600,5,Garage,1,211.2007009
69,F,44,4,2,1400,3,Garage,3,232.7490039
33,M,9,0,3,1400,3,Road,12,242.0191585
63,M,36,0,1,1200,4,Road,4,234.9475383
64,F,40,0,4,1400,6,Garage,4,248.0933641
72,F,28,0,1,1400,7,Garage,13,225.4375713
26,M,1,0,4,1400,5,Garage,7,215.345082
20,M,3,0,2,1200,6,Garage,5,202.0952669
75,F,17,0,2,1400,4,Garage,4,217.1106741
65,F,9,0,4,1600,7,Garage,4,239.007158
75,M,9,0,0,1200,4,Drive,2,201.6520105
71,M,15,0,0,1200,3,Drive,1,200.6643887
55,F,13,0,1,1200,2,Road,15,221.2706069
31,F,10,8,2,1400,2,Garage,3,222.422345
35,M,15,8,4,1200,6,Garage,6,266.9143632
41,M,22,8,0,1400,4,Garage,4,225.0086452
22,M,4,0,2,1400,5,Garage,4,202.6990043
68,M,47,0,0,1400,3,Garage,3,203.8265439
80,M,47,0,2,1400,3,Road,13,253.1266953
73,F,11,0,2,1200,3,Garage,1,206.4053857
53,F,5,0,3,1400,5,Garage,5,218.3181484
61,M,6,0,4,1200,6,Garage,1,233.3615771
43,M,25,0,2,1400,5,Garage,10,227.5209173
39,M,9,0,3,1400,2,Garage,11,217.1493898
29,F,5,0,0,1400,5,Garage,2,181.0941797
26,F,2,4,0,1200,6,Garage,12,195.8837935
65,M,34,0,3,1400,2,Road,6,247.8690823
70,M,23,0,3,1400,5,Garage,14,243.9522254
45,F,21,0,2,1200,2,Road,1,222.301826
46,F,7,0,3,1200,4,Garage,3,214.5307214
42,F,4,0,1,1400,5,Garage,2,192.2720216
49,F,25,0,4,1200,4,Garage,13,243.219878
56,M,37,0,2,1400,6,Garage,3,229.6014207
57,M,29,0,2,1600,2,Garage,1,212.2135337
64,M,3,8,2,1400,4,Road,9,256.631692
74,M,23,0,0,1200,2,Road,1,211.0088211
46,F,6,0,4,1200,4,Garage,2,222.4975159
41,F,11,0,3,1400,6,Garage,1,221.8030026
63,F,9,4,3,1600,2,Garage,13,232.5869647
62,F,13,0,2,1400,2,Garage,1,201.7997699
72,F,13,0,0,1600,5,Road,4,218.2808905
71,M,49,0,2,1400,2,Garage,15,228.6991014
60,F,27,0,1,1200,4,Garage,2,206.6557604
45,F,24,0,4,1400,3,Garage,1,229.547032
46,F,28,0,2,1200,2,Garage,15,215.9791138
22,M,5,0,2,1400,4,Garage,6,203.1089053
42,M,24,0,3,1200,6,Garage,4,233.866298
60,F,7,0,3,1600,7,Garage,15,235.1563009
79,M,14,0,1,2000,7,Garage,3,218.4180224
69,F,26,0,2,1600,4,Garage,2,218.9103437
49,M,17,0,2,1600,4,Garage,1,215.9729885
58,F,35,0,2,1400,5,Road,11,249.4066383
19,M,2,0,2,1400,4,Road,10,217.8057517
52,F,9,0,3,1600,6,Road,15,253.9666672
32,M,2,0,4,1200,3,Garage,1,210.1696127
74,F,17,0,3,1200,5,Garage,8,232.4077838
73,M,26,0,1,1800,3,Drive,2,218.1143214
35,M,16,0,2,1200,5,Garage,11,222.3330506
44,M,22,0,0,1200,4,Garage,13,205.3361657
58,F,31,4,0,1600,4,Garage,6,215.4614944
24,F,6,0,4,1200,3,Drive,1,220.6570544
30,M,13,0,1,1200,5,Garage,1,201.4387303
37,F,1,0,3,1600,7,Garage,6,208.5216065
51,F,26,0,1,1200,4,Garage,12,213.0536864
34,M,5,0,0,1600,3,Road,7,204.2233459
71,F,28,8,3,1600,3,Garage,13,261.3627002
67,F,1,0,3,1200,2,Road,1,211.1298875
52,F,19,0,3,1200,2,Garage,10,219.8578082
64,F,22,0,1,1400,4,Garage,2,206.3044667
65,M,39,0,3,1600,6,Garage,19,254.6825121
19,F,2,0,4,1600,2,Garage,4,200.4314462
38,F,1,0,1,2000,6,Garage,2,184.5953278
63,F,25,0,0,1200,3,Garage,14,202.1946324
53,M,24,0,3,1200,3,Road,6,248.085314
78,M,50,0,2,1200,2,Road,7,242.4422012
33,M,7,0,1,1400,2,Garage,3,187.4024417
46,M,9,0,2,1400,4,Garage,8,215.3119902
54,F,20,0,0,1200,3,Drive,6,200.7762786
61,F,15,0,3,1400,2,Garage,2,213.6144925
62,M,2,8,0,1200,6,Garage,11,219.3694296
26,F,1,0,3,1400,4,Garage,15,204.7698347
39,F,9,0,3,1400,3,Garage,3,212.1555912
57,M,32,4,3,1400,5,Garage,4,250.2839404
49,F,15,0,2,1400,5,Road,1,233.2792737
45,M,7,0,1,1200,3,Garage,6,196.9191291
53,F,36,0,1,1400,2,Road,11,226.6935868
38,F,11,0,1,1200,3,Drive,6,203.1823995
30,M,12,0,4,1200,3,Garage,9,230.3873803
46,F,20,0,4,1200,4,Garage,1,231.3292984
21,F,3,0,3,1200,4,Drive,1,207.8793868
71,F,4,4,0,1200,5,Drive,1,206.2346836
47,F,19,0,2,1600,2,Garage,6,207.2874496
68,M,24,0,1,1200,6,Garage,5,218.5210027
59,M,13,0,1,1600,6,Garage,3,212.3188152
47,M,6,0,3,1400,2,Garage,4,209.7983566
35,M,17,0,0,1200,5,Garage,15,206.0180476
39,M,19,0,1,1600,2,Garage,1,195.794762
68,F,46,0,1,1200,2,Garage,2,202.6775394
77,F,40,0,4,1200,4,Garage,9,247.395788
54,F,36,0,4,1200,4,Garage,6,241.3143329
19,F,1,0,2,1600,6,Garage,3,188.7344326
29,M,12,0,1,1400,2,Garage,1,189.0807198
45,M,4,0,1,1400,6,Garage,8,204.0549186
50,M,2,0,4,1400,4,Garage,6,222.3464239
53,M,22,0,0,1200,5,Road,3,221.8002313
62,M,33,0,4,1600,4,Road,11,271.1618549
80,M,34,4,2,1200,4,Road,16,269.3347396
51,M,16,0,0,1600,5,Road,4,221.1832815
49,M,7,8,2,1200,4,Garage,16,246.1028192
44,F,5,0,3,1200,2,Garage,2,201.441367
32,M,5,0,4,1200,2,Garage,1,212.0937371
74,F,38,0,2,1200,4,Garage,16,232.267519
77,F,47,0,4,1200,5,Garage,2,246.0611805
56,M,25,0,3,1200,4,Garage,2,229.4881291
69,F,49,0,3,1400,3,Garage,15,239.8767158
41,F,19,0,2,1400,4,Garage,15,221.9691508
58,F,4,0,3,1200,2,Garage,9,207.4662456
51,M,12,0,3,1400,3,Drive,2,227.8031597
47,F,4,0,3,1200,4,Road,13,238.2258447
37,F,20,0,3,1200,6,Road,12,253.7937119
74,M,40,0,4,1800,7,Road,17,286.9667348
71,M,24,0,4,1600,4,Drive,2,250.498589
37,F,5,0,3,1400,6,Drive,1,222.6741104
35,F,2,0,4,1600,6,Garage,3,219.1668827
55,F,18,8,0,1200,4,Drive,2,227.3826152
78,F,19,0,2,1200,6,Road,3,242.1496929
78,M,42,8,2,1200,4,Garage,8,257.7560032
69,M,11,4,3,1400,3,Garage,1,234.058649
47,M,17,0,0,1800,4,Garage,1,196.2285221
29,M,6,0,3,1600,3,Garage,3,211.2094008
44,M,1,0,2,1400,5,Garage,18,208.3538268
80,F,15,0,4,1200,5,Drive,1,244.430171
54,F,11,0,0,1800,7,Garage,3,198.9182129
28,F,1,0,3,1400,6,Garage,10,206.7688999
53,M,6,8,0,1400,3,Road,6,234.4323792
40,F,12,0,2,1200,6,Drive,5,222.7307993
34,F,6,0,2,1400,3,Road,19,230.6142614
76,F,4,0,2,1400,6,Garage,11,216.6474854
55,F,19,4,1,1200,6,Garage,3,222.6880211
19,F,1,0,4,1600,3,Garage,7,202.6924702
71,M,22,0,2,1600,7,Drive,3,238.0640418
52,F,3,0,4,1200,3,Garage,1,213.2973961
67,F,41,0,3,1600,4,Garage,7,236.3188368
58,F,13,0,1,1400,7,Garage,1,207.9697452
66,F,47,0,1,1400,3,Road,1,227.9877202
33,F,16,0,2,1200,3,Garage,11,211.0513183
32,F,11,0,2,1200,5,Drive,13,224.2186057
80,M,28,0,2,1600,6,Road,13,258.89277
51,M,6,8,2,1400,3,Garage,3,231.7246489
42,M,9,0,3,1200,3,Garage,12,223.1777016
39,F,6,0,4,1400,5,Garage,16,236.1228787
48,M,16,8,0,2400,4,Road,1,244.0170294
22,F,4,0,4,1600,5,Drive,1,224.9666612
19,F,1,0,2,1200,3,Garage,3,178.0540599
53,F,23,0,4,1800,5,Road,1,258.5831709
33,M,1,0,2,1600,5,Road,5,216.3200272
55,M,9,0,1,1600,5,Garage,4,207.1844288
19,M,1,0,2,1200,2,Garage,2,175.8478584
64,F,22,0,0,1400,2,Drive,10,201.4625043
71,M,6,0,4,1200,6,Garage,6,238.5760252
60,F,14,0,1,1400,6,Garage,2,207.578479
30,F,12,0,2,1200,2,Road,13,224.1811788
18,F,1,0,4,1400,6,Garage,2,206.8342379
29,F,7,0,0,1200,5,Garage,9,188.6152042
32,F,4,0,4,1600,4,Road,17,249.7889615
38,M,19,8,0,1800,7,Garage,1,229.5460462
18,M,1,0,3,1200,3,Garage,11,198.0215221
75,M,24,0,3,1400,3,Garage,2,228.433637
74,M,22,0,2,1400,5,Garage,8,229.2411701
75,F,16,0,2,1200,6,Drive,14,237.2611251
76,F,35,0,1,2000,5,Garage,1,215.3523357
40,M,18,8,4,1600,5,Garage,3,266.0486431
26,F,8,0,3,1200,2,Road,7,224.9926512
67,M,18,4,0,1400,5,Garage,17,227.3741581
52,F,24,0,3,1200,2,Garage,4,216.926727
63,F,46,0,2,1200,6,Garage,2,226.7147194
46,M,27,0,4,1200,6,Garage,6,247.1363365
70,M,46,0,4,1800,3,Garage,2,244.3429667
63,M,30,0,0,1200,6,Garage,13,216.0951673
30,M,4,0,3,1400,6,Garage,2,216.0111978
57,M,40,0,3,1400,6,Garage,18,252.3667096
45,F,14,0,1,1400,4,Road,1,219.0708209
74,M,54,0,4,1200,3,Garage,3,244.8429411
57,F,33,0,1,1200,6,Drive,1,220.4569811
50,M,20,0,1,1400,6,Garage,1,212.1733061
78,M,49,0,4,1200,2,Garage,4,239.8805796
54,M,18,8,3,1600,7,Road,1,281.3357763
66,M,20,0,3,1200,3,Garage,2,225.1816442
56,M,15,0,2,1200,5,Garage,15,228.7767715
56,F,6,0,4,1200,2,Garage,6,218.0292359
70,M,37,0,3,1400,3,Garage,5,233.7446067
55,M,19,0,1,1600,5,Garage,5,213.962144
62,M,29,0,0,1600,2,Garage,5,196.0861987
61,M,36,0,1,1400,7,Road,3,242.1217487
67,F,16,0,4,1400,6,Garage,3,240.3295146
46,M,3,0,2,1200,2,Garage,2,191.7103761
23,F,6,0,1,1600,6,Garage,14,203.3969503
52,F,32,0,0,1400,5,Drive,4,210.2161467
55,F,30,0,1,1400,7,Garage,2,215.0348508
60,M,4,0,2,1200,2,Drive,1,203.337458
50,F,4,8,0,1200,4,Drive,4,216.1875146
52,M,21,0,3,1200,2,Drive,2,226.2584758
73,F,27,0,4,1800,4,Garage,1,239.452005
56,M,23,0,0,1200,6,Road,1,223.4272777
80,M,23,0,4,1400,6,Garage,3,248.6514306
80,M,10,0,2,1400,4,Garage,1,214.9819562
53,F,16,0,2,1400,7,Garage,1,218.9096513
65,M,24,0,2,1400,3,Garage,1,216.4888302
55,F,29,0,0,1200,6,Road,8,226.7375426
43,F,7,0,4,1600,2,Road,15,245.7876391
32,F,5,0,4,1800,7,Garage,2,227.6245689
76,M,9,0,0,1200,6,Garage,4,200.7641738
69,F,5,0,2,1400,2,Garage,7,199.8114553
32,F,7,8,4,1400,5,Garage,8,256.0401448
32,M,12,0,2,1400,4,Garage,1,209.1102028
76,M,28,8,1,1200,3,Road,2,255.6687175
57,F,22,0,3,1400,2,Garage,5,218.5358498
75,M,16,8,1,1400,4,Garage,5,238.0923437
37,F,2,0,2,1200,4,Road,3,212.7668297
24,F,6,0,0,1600,5,Garage,5,184.1064731
78,F,45,0,1,1400,3,Garage,3,210.576272
21,M,2,0,1,1400,2,Road,6,196.1644569
56,F,39,0,2,1200,5,Garage,2,222.020863
72,F,33,0,1,1400,4,Road,2,230.4904518
47,M,10,0,4,1400,4,Garage,10,237.926924
68,F,7,4,3,1400,7,Garage,1,237.6232824
56,F,16,0,1,1200,5,Garage,3,205.6930796
57,M,4,0,0,1400,6,Garage,1,190.3460289
78,M,42,0,2,1200,2,Drive,1,224.2473741
38,M,17,0,2,1800,6,Drive,1,227.934232
41,M,3,0,1,1200,5,Drive,13,209.8070312
25,M,7,0,1,1200,4,Road,1,212.0525968
77,M,2,0,3,1600,4,Garage,4,214.8683402
32,M,8,0,1,1400,6,Garage,5,204.4726834
25,F,2,0,4,1200,2,Road,3,220.3885306
38,F,13,0,2,1400,6,Garage,6,216.531548
65,F,28,0,3,1200,2,Garage,1,217.5450808
42,F,10,0,1,1400,2,Road,2,207.3851377
48,F,2,0,4,1400,6,Garage,2,220.2260494
58,F,40,0,2,1400,4,Garage,9,225.8996421
61,M,21,8,1,1800,4,Garage,1,236.6714716
56,M,31,0,2,1400,5,Garage,5,227.3550209
61,F,6,0,2,1200,5,Road,1,226.930623
54,M,24,0,1,1200,6,Garage,18,227.0768135
34,F,12,0,0,1400,2,Garage,1,176.3532374
40,F,8,8,1,1600,3,Garage,8,222.750193
77,M,60,0,4,1800,5,Garage,13,262.8420818
70,F,29,0,3,1200,4,Garage,1,227.6606376
66,F,36,0,3,1200,4,Garage,4,231.3196984
38,F,15,0,4,1600,5,Road,9,258.3130576
43,F,1,4,4,1600,6,Garage,6,231.0018551
52,F,30,0,0,1200,5,Drive,4,208.9290851
31,M,5,0,0,1200,6,Garage,11,194.4879114
40,F,6,0,4,1600,3,Garage,14,228.5820698
32,M,2,0,3,1400,7,Road,2,233.0376709
67,F,31,0,4,1600,7,Road,1,266.7437018
42,F,1,0,4,1600,5,Garage,16,223.0493237
74,M,6,0,4,1400,3,Road,12,255.2358979
75,F,14,0,4,1400,4,Garage,2,233.9574259
53,F,4,0,4,1400,6,Garage,15,236.963954
72,F,2,0,0,1600,7,Road,2,206.1927696
67,F,24,0,1,1200,4,Garage,2,206.5962806
70,M,22,4,4,1800,4,Garage,2,255.6112694
27,F,2,0,0,1200,2,Garage,2,160.204219
68,M,11,0,4,1200,6,Road,10,266.2797343
18,F,1,0,1,1400,5,Road,1,193.6032838
58,M,9,0,3,1200,3,Garage,20,232.1598887
35,M,1,0,3,1400,7,Garage,10,214.6093907
72,M,30,4,4,1200,4,Garage,2,256.2905503
18,F,1,0,4,1400,6,Garage,3,207.6342379
71,M,54,0,0,1200,3,Garage,1,202.9118594
21,M,1,0,0,1400,4,Road,6,189.8612419
19,M,1,0,0,1200,5,Drive,8,180.8650682
34,F,4,0,0,1200,5,Drive,9,193.4107954
69,M,41,0,0,1600,4,Drive,1,213.7541479
55,F,12,0,0,1200,4,Road,1,208.6722277
50,F,1,0,3,1600,5,Garage,3,204.0441508
72,M,8,0,2,1400,4,Garage,12,221.1539237
32,M,14,0,1,1200,4,Garage,13,209.1726549
44,M,17,4,0,1200,6,Garage,1,212.4130676
53,M,28,0,3,1400,2,Road,2,241.4830714
41,F,1,8,3,1400,3,Road,15,251.2445446
50,F,15,0,3,1600,4,Drive,5,232.333305
76,F,31,0,4,1200,4,Drive,4,249.2520734
72,F,9,0,3,1200,4,Garage,14,228.9254346
55,F,6,8,4,1200,6,Road,1,275.1999183
78,F,51,0,4,1400,5,Road,6,270.7885854
61,M,44,0,4,2000,6,Garage,4,254.2551465
20,F,3,0,4,1200,2,Drive,1,208.2471031
34,M,13,0,1,1400,4,Road,1,220.2355414
66,M,4,0,3,1800,3,Garage,2,214.3334664
39,M,8,0,2,1400,5,Road,19,244.8243352
68,M,5,4,1,1200,2,Garage,16,213.4572449
32,F,9,0,2,1200,4,Garage,3,203.6379928
64,F,6,0,2,1200,6,Garage,15,220.9456509
55,M,4,0,0,1200,2,Garage,19,189.041367
60,F,39,0,1,1400,3,Garage,2,206.5325511
76,M,40,0,4,1400,2,Drive,6,248.4200023
37,M,16,0,0,1400,4,Road,19,226.9731155
20,M,1,0,2,1200,6,Drive,14,208.5063686
39,F,3,0,1,1200,4,Garage,2,185.6317005
71,M,19,0,4,1200,5,Garage,3,242.9665072
70,F,35,0,4,1400,6,Garage,12,254.1420103
32,M,3,4,0,1600,6,Garage,4,199.8270397
27,F,2,0,1,1600,7,Road,10,214.7461356
58,F,6,0,0,1800,7,Road,4,215.4407982
20,M,2,0,3,1600,4,Garage,2,202.483755
66,M,23,0,0,1200,2,Garage,7,194.8935382
38,M,5,0,2,1600,7,Garage,2,212.4104558
37,M,3,4,1,1200,4,Garage,18,215.3438839
55,M,18,0,0,1200,3,Garage,6,196.0801876
56,F,5,0,2,1400,4,Road,14,232.9833792
34,F,16,0,3,1400,3,Garage,1,214.0608954
33,M,6,0,1,1600,4,Drive,1,202.4788556
69,M,25,0,3,1600,6,Garage,1,237.2027794
28,M,3,8,4,1400,2,Road,1,254.376301
51,M,13,0,3,1200,6,Garage,11,236.1147104
75,M,21,0,2,1200,6,Road,3,246.6365948
26,F,5,0,0,1200,6,Garage,3,182.680786
46,M,28,0,3,1400,4,Garage,16,240.7918296
45,M,28,0,4,1200,3,Drive,5,245.209484
32,M,2,0,1,1600,4,Garage,6,189.443784
19,M,1,0,0,1400,2,Garage,6,159.8186118
28,F,9,0,0,1200,3,Garage,14,187.5339807
42,M,12,0,4,1200,2,Road,6,245.2729567
65,M,34,0,4,1200,6,Garage,2,248.5464928
74,F,29,0,2,1200,5,Garage,3,222.6804437
59,F,5,4,4,1200,5,Road,4,260.9386925
53,F,22,8,3,1200,2,Drive,14,259.0496882
45,F,14,0,4,1200,2,Garage,4,221.4581051
46,M,4,4,0,1200,2,Garage,4,188.945166
71,M,41,0,2,1200,4,Road,16,256.5443245
36,F,7,0,2,1200,2,Garage,14,202.1277793
38,M,21,4,2,1200,3,Garage,8,229.2887501
54,F,27,0,0,1800,6,Road,1,222.4464033
32,F,9,0,2,1200,6,Garage,15,218.6441943
62,M,23,0,3,1200,3,Garage,2,225.7995768
30,M,11,0,2,1400,5,Road,1,230.873051
78,F,28,0,3,1400,6,Garage,3,236.0225705
79,M,61,0,0,1400,2,Garage,1,200.1056737
44,M,19,0,4,1400,3,Garage,1,231.4983303
39,M,13,0,2,1400,6,Garage,4,219.1393519
35,F,14,0,4,1400,5,Garage,13,239.6355529
34,F,17,0,1,1400,5,Garage,1,201.3569007
60,M,13,0,2,1200,4,Garage,1,214.0086604
57,M,39,0,0,1400,2,Garage,1,193.9160033
48,F,31,0,4,1400,6,Garage,1,241.3527696
75,F,23,0,0,1400,6,Garage,3,204.1351225
52,M,28,0,1,1800,5,Garage,14,224.4044677
34,F,12,0,2,1200,3,Garage,7,205.7886854
32,M,1,0,2,1400,4,Garage,10,196.4309496
18,M,1,0,3,1400,4,Garage,10,201.8280365
24,M,2,0,2,1400,7,Garage,1,199.9362143
59,M,18,4,2,1200,6,Road,5,258.4171174
24,F,2,0,0,1400,5,Garage,8,177.0499178
53,F,15,0,1,1200,5,Garage,2,203.9362933
37,M,3,0,1,1600,7,Garage,10,204.5105048
53,M,3,8,1,1400,5,Garage,11,229.69821
70,M,17,0,0,1200,6,Garage,8,208.3941791
63,M,37,0,4,1200,3,Garage,4,241.3309691
18,M,1,0,4,1200,5,Garage,19,221.2325304
75,F,56,0,4,1200,6,Garage,3,250.4832289
54,F,36,0,1,1400,4,Road,6,232.0850863
30,M,4,0,4,1200,3,Garage,1,215.198482
47,F,26,0,0,1400,6,Road,10,226.977217
65,M,4,0,2,1400,3,Garage,11,210.1547545
65,M,32,0,4,1600,3,Garage,1,239.4579438
74,M,9,0,0,1400,2,Garage,11,192.2734173
